,Number,times,T2,T24,T30,T50,P2,P15,P30,epr,Ps30,phi,Nf,Nc,NRf,NRc,Nf_dmd,PCNfR_dmd,W31,W32,BPR,farB,htBleed,Altitude,Mach,TRA,life
11253,57,2,444.54,549.2,1349.06,1126.71,3.91,5.72,138.23,1.02,41.73,130.81,2209.78,8321.34,2385.73,8081.57,2209.79,100.0,10.83,6.5417,9.3671,0.02,328,42.0077,0.84,100.0,103
11254,57,3,491.91,608.32,1485.64,1252.13,9.35,13.66,334.42,1.08,44.22,315.66,2321.61,8723.92,2385.69,8062.88,2321.68,100.0,24.73,14.8712,9.1765,0.02,364,20.0024,0.7009,100.0,103
11255,57,4,447.25,553.66,1362.52,1115.4,5.48,8.0,193.92,1.02,41.82,182.83,2220.82,8347.64,2385.74,8062.12,2220.78,100.0,14.84,8.9727,9.3526,0.02,333,35.0063,0.8408,100.0,103
11256,57,5,491.14,607.47,1478.27,1251.16,9.35,13.65,335.02,1.08,44.3,315.06,2321.6,8722.66,2385.7,8053.65,2321.68,100.0,24.28,14.5271,9.1835,0.02,365,20.0066,0.7,100.0,103
11257,57,6,491.23,607.32,1484.29,1245.49,9.35,13.65,334.76,1.08,44.14,314.71,2321.67,8715.5,2385.75,8060.34,2321.68,100.0,24.38,14.7022,9.1935,0.02,364,19.9981,0.7,100.0,103
11258,57,7,450.69,557.01,1362.59,1122.48,5.48,8.0,194.87,1.02,42.0,182.76,2220.8,8339.47,2385.7,8064.67,2220.78,100.0,14.96,9.0972,9.3183,0.02,331,35.0051,0.84,100.0,103
11259,57,8,491.77,607.85,1490.37,1251.27,9.35,13.65,334.29,1.08,44.34,315.25,2321.58,8712.42,2385.69,8052.07,2321.68,100.0,24.37,14.7513,9.219,0.02,365,19.9994,0.702,100.0,103
11260,57,9,446.42,550.94,1350.41,1130.25,3.91,5.71,138.43,1.02,41.79,130.47,2209.89,8318.59,2385.73,8080.63,2209.79,100.0,10.36,6.1823,9.3653,0.02,331,42.0071,0.8415,100.0,103
11261,57,10,445.96,550.61,1357.09,1118.75,3.91,5.71,138.71,1.02,41.96,130.47,2209.79,8318.79,2385.74,8081.71,2209.79,100.0,10.57,6.4478,9.3486,0.02,329,41.9984,0.841,100.0,103
11262,57,11,445.29,550.3,1355.86,1119.67,3.91,5.71,138.76,1.02,41.94,130.84,2209.82,8317.87,2385.72,8080.06,2209.79,100.0,10.42,6.3019,9.341,0.02,329,42.0028,0.8419,100.0,103
11263,57,12,445.23,549.97,1353.0,1124.95,3.91,5.71,139.64,1.02,41.88,130.73,2209.79,8315.63,2385.67,8079.35,2209.79,100.0,10.64,6.386,9.3368,0.02,328,42.0075,0.84,100.0,103
11264,57,13,489.24,604.72,1499.05,1306.44,10.52,15.49,394.81,1.26,45.31,372.25,2316.53,8771.04,2385.66,8127.77,2316.68,100.0,28.61,17.2686,8.6403,0.03,370,10.0013,0.2502,100.0,103
11265,57,14,444.34,548.96,1353.09,1123.21,3.91,5.72,139.34,1.02,41.9,131.04,2209.78,8314.7,2385.74,8079.05,2209.79,100.0,10.28,6.2717,9.3691,0.02,332,42.0008,0.84,100.0,103
11266,57,15,518.3,642.28,1576.72,1406.24,14.62,21.61,554.79,1.3,47.18,521.77,2385.63,9049.37,2385.61,8127.81,2385.61,100.0,38.97,23.4866,8.4171,0.03,394,0.0012,0.002,100.0,103
11267,57,16,462.07,536.28,1260.09,1048.37,7.05,9.03,175.34,0.94,36.58,164.99,1913.47,8001.2,2026.32,7872.75,1913.08,84.93,14.31,8.7162,10.8732,0.02,306,25.0045,0.62,60.0,103
11268,57,17,444.87,549.74,1349.84,1117.71,3.91,5.71,139.05,1.02,42.09,130.75,2209.78,8314.1,2385.68,8080.51,2209.79,100.0,10.42,6.2518,9.3743,0.02,331,41.9994,0.8407,100.0,103
11269,57,18,490.66,606.46,1481.14,1240.19,9.35,13.65,334.31,1.08,44.25,315.46,2321.66,8711.38,2385.71,8062.74,2321.68,100.0,24.52,14.7537,9.2049,0.02,365,20.0012,0.7012,100.0,103
11270,57,19,462.26,536.31,1256.23,1046.73,7.05,9.03,176.48,0.94,36.5,164.83,1913.5,8004.18,2026.26,7866.07,1913.08,84.93,14.31,8.5734,10.8983,0.02,306,25.0027,0.62,60.0,103
11271,57,20,450.01,555.89,1368.44,1126.85,5.48,8.0,194.06,1.02,41.78,183.41,2220.75,8345.05,2385.71,8065.92,2220.78,100.0,14.86,9.0462,9.3072,0.02,333,35.0076,0.84,100.0,103
11272,57,21,488.06,603.7,1494.43,1304.11,10.52,15.49,394.46,1.26,45.35,371.76,2316.54,8778.59,2385.68,8128.84,2316.68,100.0,28.76,17.3803,8.629,0.03,370,10.0027,0.2501,100.0,103
11273,57,22,447.84,554.02,1364.88,1124.45,5.48,8.0,195.32,1.02,41.75,182.56,2220.83,8344.27,2385.77,8060.82,2220.78,100.0,14.92,8.8933,9.2906,0.02,335,34.9986,0.8419,100.0,103
11274,57,23,445.54,550.24,1360.03,1123.9,3.91,5.71,138.86,1.02,41.96,130.42,2209.79,8318.98,2385.7,8075.06,2209.79,100.0,10.67,6.4564,9.3473,0.02,330,42.0032,0.84,100.0,103
11275,57,24,444.94,549.27,1349.84,1124.36,3.91,5.71,138.59,1.02,42.03,131.04,2209.79,8324.97,2385.72,8080.72,2209.79,100.0,10.59,6.3772,9.3205,0.02,329,41.9994,0.84,100.0,103
11276,57,25,444.4,549.01,1348.93,1123.95,3.91,5.71,138.8,1.02,42.0,130.66,2209.74,8319.69,2385.73,8078.07,2209.79,100.0,10.5,6.166,9.3475,0.02,329,42.0021,0.84,100.0,103
11277,57,26,449.04,555.27,1361.21,1124.75,5.48,8.0,193.94,1.02,41.88,183.17,2220.82,8343.0,2385.71,8063.83,2220.78,100.0,14.87,8.8331,9.2775,0.02,335,35.0071,0.8409,100.0,103
11278,57,27,448.95,555.3,1364.88,1127.45,5.48,8.0,194.67,1.02,41.82,183.29,2220.85,8350.13,2385.73,8060.66,2220.78,100.0,15.04,8.8745,9.3005,0.02,333,35.0049,0.84,100.0,103
11279,57,28,445.88,550.55,1347.02,1128.64,3.91,5.72,138.41,1.02,41.94,130.89,2209.72,8315.45,2385.69,8076.24,2209.79,100.0,10.52,6.1801,9.3226,0.02,331,42.0058,0.84,100.0,103
11280,57,29,444.08,548.66,1347.43,1124.08,3.91,5.71,139.18,1.02,41.96,130.32,2209.77,8319.32,2385.68,8080.06,2209.79,100.0,10.56,6.4972,9.3742,0.02,331,42.0076,0.8407,100.0,103
11281,57,30,441.4,545.71,1351.97,1116.99,3.91,5.71,139.16,1.02,42.06,130.5,2209.78,8318.25,2385.63,8080.68,2209.79,100.0,10.54,6.3444,9.332,0.02,331,42.0023,0.84,100.0,103
11282,57,31,443.89,548.78,1356.7,1123.5,3.91,5.72,139.23,1.02,41.85,131.05,2209.79,8313.92,2385.69,8083.72,2209.79,100.0,10.34,6.1014,9.3102,0.02,329,42.0042,0.8414,100.0,103
11283,57,32,490.91,606.73,1483.3,1249.78,9.35,13.66,334.97,1.08,44.4,314.94,2321.69,8714.09,2385.74,8052.28,2321.68,100.0,24.57,14.8064,9.2284,0.02,365,20.0035,0.7,100.0,103
11284,57,33,489.13,604.99,1493.26,1305.87,10.52,15.49,394.14,1.26,45.39,372.13,2316.54,8780.82,2385.69,8127.75,2316.68,100.0,28.69,17.1906,8.6475,0.03,367,10.0066,0.2501,100.0,103
11285,57,34,520.68,644.33,1583.5,1407.67,14.62,21.61,553.55,1.3,47.39,522.34,2385.66,9048.61,2385.64,8125.96,2385.61,100.0,39.13,23.7093,8.3759,0.03,392,0.0001,0.0,100.0,103
11286,57,35,519.21,643.14,1588.82,1407.77,14.62,21.61,553.43,1.3,47.29,521.92,2385.69,9052.32,2385.64,8132.64,2385.61,100.0,38.86,23.4501,8.4321,0.03,391,0.0029,0.0008,100.0,103
11287,57,36,444.3,548.85,1350.11,1128.39,3.91,5.71,138.91,1.02,42.1,130.71,2209.81,8319.65,2385.71,8081.9,2209.79,100.0,10.63,6.323,9.305,0.02,332,42.0014,0.8402,100.0,103
11288,57,37,444.37,549.01,1353.3,1120.29,3.91,5.72,139.25,1.02,42.08,130.34,2209.76,8320.67,2385.63,8079.61,2209.79,100.0,10.25,6.1799,9.3558,0.02,331,42.0044,0.84,100.0,103
11289,57,38,519.35,643.4,1594.42,1403.53,14.62,21.61,554.59,1.3,47.49,522.14,2385.68,9056.92,2385.69,8131.45,2385.61,100.0,39.04,23.5322,8.4407,0.03,391,0.0004,0.0,100.0,103
11290,57,39,489.46,605.82,1484.4,1248.73,9.35,13.65,335.14,1.08,44.53,315.0,2321.63,8717.07,2385.71,8058.88,2321.68,100.0,24.37,14.6794,9.1834,0.02,365,20.0008,0.7,100.0,103
11291,57,40,518.77,642.3,1590.29,1407.06,14.62,21.61,554.5,1.3,47.22,521.69,2385.69,9048.05,2385.61,8132.82,2385.61,100.0,38.87,23.2184,8.4505,0.03,392,0.0027,0.0,100.0,103
11292,57,41,490.07,605.75,1479.9,1250.98,9.35,13.66,334.58,1.08,44.31,314.89,2321.68,8719.52,2385.73,8053.88,2321.68,100.0,24.74,14.9643,9.2418,0.02,366,20.0051,0.7,100.0,103
11293,57,42,490.35,606.1,1481.34,1252.28,9.35,13.65,335.81,1.08,44.22,315.61,2321.62,8725.02,2385.7,8059.99,2321.68,100.0,24.71,14.8403,9.1922,0.02,364,20.0062,0.7007,100.0,103
11294,57,43,444.79,549.94,1356.95,1124.88,3.91,5.71,138.66,1.02,42.07,130.47,2209.77,8326.82,2385.68,8080.66,2209.79,100.0,10.5,6.245,9.3349,0.02,330,41.9997,0.84,100.0,103
11295,57,44,517.43,641.59,1589.54,1405.25,14.62,21.61,553.2,1.3,47.39,521.45,2385.68,9052.72,2385.71,8137.6,2385.61,100.0,38.96,23.4851,8.398,0.03,392,0.0006,0.0002,100.0,103
11296,57,45,461.88,536.06,1263.35,1047.97,7.05,9.03,175.35,0.94,36.59,164.88,1913.49,8003.79,2026.28,7869.93,1913.08,84.93,14.44,8.7528,10.8893,0.02,306,25.0006,0.62,60.0,103
11297,57,46,462.65,536.14,1269.91,1049.74,7.05,9.03,175.68,0.94,36.7,165.27,1913.47,8002.9,2026.24,7869.59,1913.08,84.93,14.02,8.3432,10.8636,0.02,306,25.0059,0.62,60.0,103
11298,57,47,450.24,556.14,1365.4,1132.88,5.48,8.0,194.49,1.02,41.8,183.71,2220.83,8334.06,2385.72,8058.87,2220.78,100.0,14.81,8.8473,9.2958,0.02,336,34.9984,0.8414,100.0,103
11299,57,48,462.81,537.47,1258.99,1048.54,7.05,9.03,175.56,0.94,36.86,164.31,1913.48,8005.7,2026.27,7868.94,1913.08,84.93,14.18,8.3808,10.8876,0.02,308,25.0044,0.62,60.0,103
11300,57,49,443.87,548.53,1350.05,1127.71,3.91,5.71,138.82,1.02,41.85,130.62,2209.72,8319.74,2385.74,8080.02,2209.79,100.0,10.61,6.3692,9.3504,0.02,332,42.0007,0.8413,100.0,103
11301,57,50,488.28,603.74,1497.2,1307.09,10.52,15.49,394.72,1.26,45.46,372.27,2316.57,8768.58,2385.75,8123.79,2316.68,100.0,28.69,17.2861,8.6646,0.03,370,9.999,0.25,100.0,103
11302,57,51,449.17,555.59,1359.02,1125.9,5.48,8.0,194.22,1.02,41.89,183.31,2220.8,8345.58,2385.69,8063.95,2220.78,100.0,14.84,8.8742,9.2995,0.02,334,35.0052,0.84,100.0,103
11303,57,52,461.72,535.88,1259.92,1047.12,7.05,9.03,176.09,0.94,36.76,164.13,1913.47,8006.14,2026.27,7872.61,1913.08,84.93,14.27,8.5893,10.8984,0.02,305,25.0077,0.62,60.0,103
11304,57,53,490.45,606.05,1484.42,1245.32,9.35,13.66,334.09,1.08,44.33,315.16,2321.6,8722.55,2385.74,8058.49,2321.68,100.0,24.69,14.7983,9.1829,0.02,363,19.9999,0.7,100.0,103
11305,57,54,445.34,549.93,1351.21,1129.92,3.91,5.72,139.04,1.02,41.99,130.82,2209.72,8321.64,2385.65,8076.83,2209.79,100.0,10.73,6.6058,9.3511,0.02,330,42.0075,0.84,100.0,103
11306,57,55,519.34,643.18,1593.61,1404.58,14.62,21.61,553.54,1.3,47.26,521.63,2385.65,9054.55,2385.61,8132.02,2385.61,100.0,38.85,23.3486,8.4018,0.03,392,0.0019,0.0,100.0,103
11307,57,56,450.52,556.66,1369.75,1125.13,5.48,8.0,194.92,1.02,42.0,182.75,2220.81,8345.86,2385.8,8061.85,2220.78,100.0,14.62,8.6986,9.3507,0.02,333,35.006,0.84,100.0,103
11308,57,57,487.89,603.77,1508.08,1300.6,10.52,15.49,394.1,1.26,45.42,371.28,2316.57,8773.75,2385.7,8129.59,2316.68,100.0,28.7,17.2413,8.6152,0.03,370,10.0024,0.2512,100.0,103
11309,57,58,462.14,536.91,1259.29,1042.0,7.05,9.03,174.95,0.94,36.68,165.24,1913.5,8004.44,2026.2,7871.15,1913.08,84.93,14.25,8.5178,10.9122,0.02,306,25.0008,0.62,60.0,103
11310,57,59,449.21,555.35,1355.67,1131.39,5.48,8.0,194.61,1.02,41.81,183.39,2220.83,8346.33,2385.75,8061.67,2220.78,100.0,14.88,9.0015,9.3132,0.02,335,35.0055,0.8413,100.0,103
11311,57,60,488.64,604.58,1475.18,1245.21,9.35,13.66,334.28,1.08,44.31,315.06,2321.66,8713.94,2385.68,8056.26,2321.68,100.0,24.29,14.534,9.1918,0.02,365,19.9991,0.7,100.0,103
11312,57,61,490.75,606.73,1488.0,1255.95,9.35,13.65,335.01,1.08,44.25,315.02,2321.63,8715.15,2385.73,8051.35,2321.68,100.0,24.36,14.7066,9.2232,0.02,364,20.0064,0.7,100.0,103
11313,57,62,448.7,555.26,1363.94,1131.55,5.48,8.0,194.64,1.02,41.79,182.88,2220.82,8349.1,2385.67,8060.47,2220.78,100.0,14.44,8.7989,9.3336,0.02,334,35.001,0.84,100.0,103
11314,57,63,450.13,556.5,1362.44,1132.14,5.48,8.0,195.08,1.02,41.88,183.28,2220.71,8346.26,2385.68,8058.23,2220.78,100.0,14.81,8.85,9.3344,0.02,335,35.003,0.8401,100.0,103
11315,57,64,446.74,551.27,1352.39,1127.05,3.91,5.72,138.26,1.02,42.05,130.86,2209.75,8321.72,2385.63,8077.54,2209.79,100.0,10.62,6.2582,9.3004,0.02,332,42.0027,0.84,100.0,103
11316,57,65,444.1,548.78,1349.41,1121.67,3.91,5.71,139.37,1.02,41.96,130.03,2209.81,8326.63,2385.62,8082.29,2209.79,100.0,10.48,6.343,9.3593,0.02,331,42.0079,0.8406,100.0,103
11317,57,66,519.77,644.06,1585.79,1404.61,14.62,21.61,553.62,1.3,47.44,521.6,2385.68,9051.88,2385.7,8136.63,2385.61,100.0,39.16,23.4159,8.4196,0.03,392,0.0028,0.0,100.0,103
11318,57,67,464.09,538.51,1261.86,1047.41,7.05,9.03,175.37,0.94,36.74,164.16,1913.45,8009.82,2026.3,7868.94,1913.08,84.93,14.45,8.8536,10.8958,0.02,307,25.0013,0.62,60.0,103
11319,57,68,519.39,643.55,1585.52,1406.92,14.62,21.61,554.33,1.3,47.29,521.63,2385.67,9055.15,2385.65,8136.2,2385.61,100.0,38.92,23.2956,8.4079,0.03,393,0.003,0.0,100.0,103
11320,57,69,449.73,556.58,1366.88,1133.24,5.48,8.0,195.13,1.02,41.88,183.5,2220.81,8347.8,2385.71,8061.75,2220.78,100.0,14.91,9.0416,9.3333,0.02,334,35.0071,0.8402,100.0,103
11321,57,70,488.53,604.04,1506.43,1311.22,10.52,15.49,394.77,1.26,45.49,371.49,2316.56,8777.9,2385.65,8124.06,2316.68,100.0,28.3,17.0015,8.6554,0.03,370,10.0007,0.25,100.0,103
11322,57,71,489.95,606.13,1486.1,1250.64,9.35,13.66,334.97,1.08,44.33,314.64,2321.67,8718.65,2385.69,8060.23,2321.68,100.0,24.45,14.5793,9.2193,0.02,364,19.9985,0.7,100.0,103
11323,57,72,491.38,607.16,1478.99,1251.04,9.35,13.66,334.65,1.08,44.48,314.73,2321.61,8719.7,2385.71,8059.4,2321.68,100.0,24.62,14.7531,9.2185,0.02,367,19.9982,0.7003,100.0,103
11324,57,73,488.54,603.93,1495.45,1302.91,10.52,15.49,393.98,1.26,45.46,371.61,2316.66,8775.02,2385.71,8124.06,2316.68,100.0,28.72,17.3204,8.6569,0.03,370,10.0022,0.2514,100.0,103
11325,57,74,491.08,607.22,1485.6,1243.94,9.35,13.66,335.08,1.08,44.57,314.8,2321.64,8717.99,2385.73,8057.02,2321.68,100.0,24.54,14.7696,9.2447,0.02,365,20.0037,0.7,100.0,103
11326,57,75,491.48,607.78,1485.37,1253.6,9.35,13.66,335.22,1.08,44.35,314.69,2321.63,8726.21,2385.73,8063.3,2321.68,100.0,24.43,14.65,9.2301,0.02,365,19.9991,0.7008,100.0,103
11327,57,76,444.82,549.35,1351.77,1124.88,3.91,5.71,138.81,1.02,42.1,130.61,2209.71,8317.59,2385.66,8079.94,2209.79,100.0,10.73,6.5711,9.3636,0.02,329,42.0076,0.8403,100.0,103
11328,57,77,444.56,549.24,1355.58,1117.61,3.91,5.72,137.9,1.02,41.96,130.76,2209.82,8318.35,2385.71,8085.12,2209.79,100.0,10.48,6.2325,9.3669,0.02,331,42.0066,0.84,100.0,103
11329,57,78,489.58,606.16,1476.24,1244.77,9.35,13.65,335.13,1.08,44.27,315.1,2321.63,8721.74,2385.74,8064.19,2321.68,100.0,24.11,14.4469,9.2105,0.02,367,20.008,0.7,100.0,103
11330,57,79,448.56,554.96,1362.09,1128.95,5.48,8.0,194.28,1.02,41.77,182.71,2220.84,8354.86,2385.78,8062.17,2220.78,100.0,14.97,8.9451,9.3313,0.02,334,35.0045,0.8411,100.0,103
11331,57,80,451.56,557.64,1366.03,1132.24,5.48,8.0,194.68,1.02,41.81,182.95,2220.84,8341.95,2385.77,8066.7,2220.78,100.0,14.72,8.8684,9.3368,0.02,334,35.0039,0.84,100.0,103
11332,57,81,445.59,550.35,1354.12,1123.42,3.91,5.72,138.63,1.02,41.95,130.4,2209.82,8311.77,2385.66,8085.09,2209.79,100.0,10.57,6.5318,9.3648,0.02,331,42.0033,0.84,100.0,103
11333,57,82,488.89,604.65,1494.77,1303.55,10.52,15.5,393.5,1.26,45.44,371.43,2316.6,8775.05,2385.73,8126.73,2316.68,100.0,28.57,17.2438,8.7077,0.03,369,10.0011,0.2502,100.0,103
11334,57,83,443.49,547.6,1341.95,1126.1,3.91,5.72,138.97,1.02,42.07,130.75,2209.79,8323.43,2385.71,8086.06,2209.79,100.0,10.69,6.3592,9.3691,0.02,331,41.9995,0.8411,100.0,103
11335,57,84,444.89,549.4,1359.2,1125.03,3.91,5.71,138.67,1.02,42.16,130.53,2209.77,8320.65,2385.66,8086.12,2209.79,100.0,10.76,6.52,9.3943,0.02,330,42.0078,0.84,100.0,103
11336,57,85,445.49,550.22,1363.39,1124.75,3.91,5.72,138.6,1.02,42.32,130.86,2209.75,8319.96,2385.62,8080.8,2209.79,100.0,10.39,6.2257,9.3511,0.02,330,42.006,0.8407,100.0,103
11337,57,86,450.74,556.61,1362.49,1132.84,5.48,8.0,194.35,1.02,42.02,183.19,2220.76,8345.69,2385.76,8063.96,2220.78,100.0,14.79,8.9227,9.3636,0.02,334,35.0051,0.8408,100.0,103
11338,57,87,444.47,549.3,1354.15,1119.47,3.91,5.72,137.35,1.02,42.22,130.79,2209.74,8316.41,2385.68,8078.0,2209.79,100.0,10.55,6.0626,9.3516,0.02,333,42.0008,0.84,100.0,103
11339,57,88,445.53,550.37,1352.06,1137.36,3.91,5.72,138.58,1.02,42.06,130.53,2209.79,8324.47,2385.76,8084.96,2209.79,100.0,10.52,6.1715,9.3626,0.02,330,42.0041,0.8413,100.0,103
11340,57,89,462.47,537.24,1254.15,1055.72,7.05,9.03,175.98,0.94,36.79,164.33,1913.42,8002.73,2026.23,7868.2,1913.08,84.93,14.05,8.4605,10.9162,0.02,307,24.9994,0.62,60.0,103
11341,57,90,516.56,640.54,1593.2,1402.08,14.62,21.61,554.09,1.3,47.46,521.2,2385.71,9063.62,2385.79,8133.63,2385.61,100.0,39.01,23.4394,8.4733,0.03,394,0.0002,0.0,100.0,103
11342,57,91,489.53,606.16,1478.11,1240.92,9.35,13.66,334.16,1.08,44.44,314.42,2321.64,8722.75,2385.73,8059.77,2321.68,100.0,24.64,14.8146,9.2105,0.02,366,19.9995,0.7,100.0,103
11343,57,92,449.63,556.32,1373.35,1127.98,5.48,8.0,194.36,1.02,42.04,183.36,2220.78,8347.76,2385.68,8059.67,2220.78,100.0,14.75,8.8373,9.3529,0.02,335,35.0073,0.84,100.0,103
11344,57,93,489.12,605.12,1501.6,1308.57,10.52,15.49,394.74,1.26,45.4,370.67,2316.64,8778.03,2385.78,8125.69,2316.68,100.0,28.38,17.0098,8.6708,0.03,369,10.0047,0.2507,100.0,103
11345,57,94,451.06,557.23,1367.17,1143.95,5.48,8.0,194.19,1.02,42.03,182.74,2220.85,8350.84,2385.72,8063.07,2220.78,100.0,14.82,8.8273,9.3123,0.02,335,34.9994,0.8417,100.0,103
11346,57,95,462.38,536.98,1260.31,1053.72,7.05,9.03,175.28,0.94,36.95,164.84,1913.49,8002.02,2026.24,7872.57,1913.08,84.93,14.31,8.5923,10.9537,0.02,308,25.0054,0.6207,60.0,103
11347,57,96,450.35,556.87,1365.1,1136.56,5.48,8.0,194.13,1.02,42.0,182.63,2220.82,8350.36,2385.75,8062.67,2220.78,100.0,14.64,8.8183,9.3067,0.02,334,35.0011,0.8409,100.0,103
11348,57,97,445.05,550.26,1347.67,1127.62,3.91,5.72,138.3,1.02,42.06,130.91,2209.71,8317.22,2385.57,8084.08,2209.79,100.0,10.38,6.2754,9.3762,0.02,332,42.0071,0.8407,100.0,103
11349,57,98,488.9,604.9,1506.01,1312.75,10.52,15.49,393.76,1.26,45.55,371.32,2316.62,8773.68,2385.81,8133.11,2316.68,100.0,28.5,17.1097,8.6761,0.03,369,10.004,0.2508,100.0,103
11350,57,99,487.78,603.65,1503.39,1308.69,10.52,15.5,393.6,1.26,45.6,371.14,2316.65,8775.49,2385.78,8119.78,2316.68,100.0,28.59,17.0579,8.6842,0.03,372,10.0007,0.25,100.0,103
11351,57,100,446.23,550.9,1359.28,1129.02,3.91,5.72,138.17,1.02,42.05,130.14,2209.71,8322.24,2385.61,8078.83,2209.79,100.0,10.78,6.5241,9.3894,0.02,330,41.9995,0.84,100.0,103
11352,57,101,460.31,534.88,1262.82,1048.32,7.05,9.03,175.7,0.94,36.68,164.77,1913.49,8008.84,2026.32,7875.02,1913.08,84.93,14.36,8.7198,10.9002,0.02,306,25.0062,0.6207,60.0,103
11353,57,102,489.85,606.28,1499.03,1315.35,10.52,15.49,393.84,1.26,45.49,371.23,2316.66,8773.56,2385.79,8122.1,2316.68,100.0,28.41,16.9319,8.6773,0.03,371,10.0014,0.25,100.0,103
11354,57,103,447.93,554.6,1363.22,1137.12,5.48,8.0,194.32,1.02,42.05,182.64,2220.84,8344.25,2385.72,8062.82,2220.78,100.0,14.88,8.8139,9.3134,0.02,334,35.0019,0.84,100.0,103
11355,57,104,490.89,607.66,1489.54,1254.17,9.35,13.66,335.31,1.08,44.5,314.83,2321.78,8720.6,2385.77,8054.25,2321.68,100.0,24.68,14.7426,9.2024,0.02,365,20.0076,0.7009,100.0,103
11356,57,105,444.47,549.61,1358.04,1133.33,3.91,5.72,138.63,1.02,42.27,130.84,2209.76,8325.03,2385.56,8079.26,2209.79,100.0,10.5,6.2194,9.3914,0.02,332,42.0076,0.84,100.0,103
11357,57,106,449.44,556.07,1376.04,1135.4,5.48,8.0,194.24,1.02,42.05,183.13,2220.77,8346.88,2385.76,8063.6,2220.78,100.0,14.89,8.8867,9.3474,0.02,334,35.0067,0.84,100.0,103
11358,57,107,445.96,550.54,1357.78,1131.55,3.91,5.71,138.47,1.02,42.28,130.74,2209.71,8316.24,2385.55,8079.64,2209.79,100.0,10.76,6.5854,9.3774,0.02,332,42.0022,0.841,100.0,103
11359,57,108,450.46,557.14,1370.38,1136.44,5.48,8.0,194.28,1.02,41.94,182.85,2220.75,8351.01,2385.76,8061.45,2220.78,100.0,15.02,8.9066,9.355,0.02,333,35.0005,0.84,100.0,103
11360,57,109,487.27,603.57,1503.39,1311.79,10.52,15.5,394.27,1.26,45.83,371.25,2316.67,8774.59,2385.86,8118.58,2316.68,100.0,28.21,16.8817,8.6815,0.03,371,10.0018,0.2514,100.0,103
11361,57,110,445.31,550.43,1366.23,1130.53,3.91,5.72,138.48,1.02,42.28,130.1,2209.64,8327.88,2385.57,8080.41,2209.79,100.0,10.49,6.2744,9.3739,0.02,332,42.0067,0.84,100.0,103
11362,57,111,444.48,549.24,1353.06,1131.04,3.91,5.72,138.49,1.02,42.36,130.77,2209.69,8320.34,2385.63,8086.08,2209.79,100.0,10.72,6.5345,9.389,0.02,332,42.0076,0.84,100.0,103
11363,57,112,444.3,548.86,1358.73,1131.28,3.91,5.71,138.75,1.02,42.32,130.53,2209.71,8319.83,2385.6,8081.36,2209.79,100.0,10.52,6.3707,9.371,0.02,331,42.0069,0.84,100.0,103
11364,57,113,443.44,548.4,1355.05,1132.6,3.91,5.72,138.91,1.02,42.34,130.55,2209.67,8323.59,2385.59,8079.75,2209.79,100.0,10.35,6.2679,9.449,0.02,331,42.0065,0.8403,100.0,103
11365,57,114,461.57,535.97,1263.31,1053.34,7.05,9.03,175.7,0.94,36.81,164.84,1913.46,8014.74,2026.27,7872.47,1913.08,84.93,14.34,8.5878,10.9414,0.02,309,24.9992,0.62,60.0,103
11366,57,115,444.19,549.31,1353.85,1124.98,3.91,5.72,139.11,1.02,42.38,130.25,2209.64,8321.99,2385.58,8082.51,2209.79,100.0,10.56,6.2915,9.4286,0.02,332,42.0016,0.84,100.0,103
11367,57,116,488.75,604.82,1507.97,1316.25,10.52,15.49,393.81,1.26,45.63,370.8,2316.69,8776.26,2385.83,8124.34,2316.68,100.0,28.38,16.9876,8.6906,0.03,370,10.008,0.2511,100.0,103
11368,57,117,445.1,550.0,1356.83,1136.95,3.91,5.72,138.51,1.02,42.29,130.5,2209.66,8327.39,2385.6,8080.18,2209.79,100.0,10.39,6.2722,9.4167,0.02,333,42.0057,0.84,100.0,103
11369,57,118,463.03,536.63,1268.45,1059.3,7.05,9.03,175.56,0.94,36.93,164.21,1913.48,8010.05,2026.23,7871.48,1913.08,84.93,14.43,8.6428,10.9241,0.02,309,25.0052,0.6212,60.0,103
11370,57,119,490.7,607.14,1482.3,1258.14,9.35,13.66,333.11,1.08,44.6,314.5,2321.75,8712.82,2385.8,8052.44,2321.68,100.0,24.3,14.6421,9.2525,0.02,367,20.0075,0.7001,100.0,103
11371,57,120,462.11,536.35,1266.36,1061.42,7.05,9.03,174.4,0.94,37.18,164.68,1913.39,8009.81,2026.17,7871.62,1913.08,84.93,14.15,8.3881,10.9513,0.02,309,25.0059,0.62,60.0,103
11372,57,121,491.07,608.13,1491.86,1251.29,9.35,13.66,334.34,1.07,44.61,314.16,2321.74,8722.34,2385.79,8050.77,2321.68,100.0,24.23,14.6286,9.2606,0.03,366,20.008,0.7,100.0,103
11373,57,122,462.54,536.86,1271.27,1057.09,7.05,9.03,174.58,0.94,37.05,163.77,1913.43,8011.58,2026.26,7868.31,1913.08,84.93,14.23,8.5874,10.9523,0.02,308,25.0059,0.6209,60.0,103
11374,57,123,517.96,642.94,1594.37,1415.36,14.62,21.61,552.6,1.3,47.63,521.08,2385.74,9050.07,2385.78,8129.75,2385.61,100.0,38.64,23.1103,8.4893,0.03,395,0.0017,0.0018,100.0,103
